time,latitude,longitude,clay_content,sand_content,silt_content,sm_aux,sm_tgt
2013-10-18,48.125,10.125,20.0,41.0,38.0,0.2175973,0.29
2013-10-19,48.125,10.125,20.0,41.0,38.0,0.21731816,0.36
2013-10-20,48.125,10.125,20.0,41.0,38.0,0.21805528,0.3
2013-10-21,48.125,10.125,20.0,41.0,38.0,0.22171503,0.4
2013-10-22,48.125,10.125,20.0,41.0,38.0,0.22502302,0.36
2013-10-24,48.125,10.125,20.0,41.0,38.0,0.23904012,0.33
2013-10-25,48.125,10.125,20.0,41.0,38.0,0.23490426,0.17
2013-10-26,48.125,10.125,20.0,41.0,38.0,0.23420557,0.36
2013-10-27,48.125,10.125,20.0,41.0,38.0,0.23614192,0.3
2013-10-29,48.125,10.125,20.0,41.0,38.0,0.2377475,0.42
2013-10-30,48.125,10.125,20.0,41.0,38.0,0.23489927,0.4
2013-10-31,48.125,10.125,20.0,41.0,38.0,0.23393296,0.36
2013-11-01,48.125,10.125,20.0,41.0,38.0,0.24159478,0.42
2013-11-02,48.125,10.125,20.0,41.0,38.0,0.25043824,0.36
2013-11-03,48.125,10.125,20.0,41.0,38.0,0.24951562,0.29
2013-11-04,48.125,10.125,20.0,41.0,38.0,0.2666201,0.4
2013-11-05,48.125,10.125,20.0,41.0,38.0,0.2800137,0.34
2013-11-06,48.125,10.125,20.0,41.0,38.0,0.29092813,0.46
2013-11-07,48.125,10.125,20.0,41.0,38.0,0.29743263,0.47
2013-11-09,48.125,10.125,20.0,41.0,38.0,0.29598248,0.22
2013-11-10,48.125,10.125,20.0,41.0,38.0,0.29828432,0.14
2013-11-11,48.125,10.125,20.0,41.0,38.0,0.29190516,0.39
2013-11-12,48.125,10.125,20.0,41.0,38.0,0.281103,0.41
2013-11-13,48.125,10.125,20.0,41.0,38.0,0.27013782,0.58
2013-11-14,48.125,10.125,20.0,41.0,38.0,0.27021334,0.5
2013-11-15,48.125,10.125,20.0,41.0,38.0,0.26893726,0.48
2013-11-16,48.125,10.125,20.0,41.0,38.0,0.2639935,0.54
2013-11-18,48.125,10.125,20.0,41.0,38.0,0.3001902,0.45
2013-11-19,48.125,10.125,20.0,41.0,38.0,0.32027045,0.36
2013-11-20,48.125,10.125,20.0,41.0,38.0,0.33300737,0.47
2013-11-21,48.125,10.125,20.0,41.0,38.0,0.3266514,0.41
2013-11-25,48.125,10.125,20.0,41.0,38.0,0.20931141,0.36
2013-11-26,48.125,10.125,20.0,41.0,38.0,0.19223237,0.1
2013-11-27,48.125,10.125,20.0,41.0,38.0,0.16857764,0.28
2013-11-28,48.125,10.125,20.0,41.0,38.0,0.1548902,0.1
2013-11-29,48.125,10.125,20.0,41.0,38.0,0.13980962,0.55
2013-11-30,48.125,10.125,20.0,41.0,38.0,0.13526332,0.56
2013-12-01,48.125,10.125,20.0,41.0,38.0,0.14935215,0.43
2013-12-02,48.125,10.125,20.0,41.0,38.0,0.17379606,0.37
2013-12-03,48.125,10.125,20.0,41.0,38.0,0.18778348,0.31
2013-12-04,48.125,10.125,20.0,41.0,38.0,0.18710901,0.19
2013-12-05,48.125,10.125,20.0,41.0,38.0,0.18095532,0.26
2013-12-06,48.125,10.125,20.0,41.0,38.0,0.17458908,0.45
2013-12-07,48.125,10.125,20.0,41.0,38.0,0.17211339,0.18
2013-12-08,48.125,10.125,20.0,41.0,38.0,0.1712589,0.44
2013-12-09,48.125,10.125,20.0,41.0,38.0,0.17659384,0.31
2013-12-11,48.125,10.125,20.0,41.0,38.0,0.17961843,0.3
2013-12-12,48.125,10.125,20.0,41.0,38.0,0.1696102,0.17
2013-12-13,48.125,10.125,20.0,41.0,38.0,0.15570062,0.35
2013-12-14,48.125,10.125,20.0,41.0,38.0,0.15041582,0.16
2013-12-15,48.125,10.125,20.0,41.0,38.0,0.14099458,0.53
2013-12-16,48.125,10.125,20.0,41.0,38.0,0.14382882,0.13
2013-12-17,48.125,10.125,20.0,41.0,38.0,0.16009806,0.29
2013-12-18,48.125,10.125,20.0,41.0,38.0,0.16972694,0.08
2013-12-19,48.125,10.125,20.0,41.0,38.0,0.19031009,0.23
2013-12-20,48.125,10.125,20.0,41.0,38.0,0.22884737,0.41
2013-12-21,48.125,10.125,20.0,41.0,38.0,0.2490787,0.17
2013-12-22,48.125,10.125,20.0,41.0,38.0,0.26137257,0.4
2013-12-23,48.125,10.125,20.0,41.0,38.0,0.27930558,0.35
2013-12-25,48.125,10.125,20.0,41.0,38.0,0.28360027,0.49
2013-12-27,48.125,10.125,20.0,41.0,38.0,0.24625142,0.35
2013-12-28,48.125,10.125,20.0,41.0,38.0,0.23864292,0.13
2013-12-29,48.125,10.125,20.0,41.0,38.0,0.22098619,0.4
2013-12-30,48.125,10.125,20.0,41.0,38.0,0.21248986,0.28
2013-12-31,48.125,10.125,20.0,41.0,38.0,0.21532786,0.46
2013-01-01,48.125,10.375,23.0,37.0,40.0,0.22136669,0.56
2013-01-02,48.125,10.375,23.0,37.0,40.0,0.24861664,0.56
2013-01-03,48.125,10.375,23.0,37.0,40.0,0.28457168,0.48
2013-01-05,48.125,10.375,23.0,37.0,40.0,0.33703256,0.59
2013-01-07,48.125,10.375,23.0,37.0,40.0,0.38356388,0.58
2013-01-11,48.125,10.375,23.0,37.0,40.0,0.30166677,0.41
2013-01-12,48.125,10.375,23.0,37.0,40.0,0.25096974,0.48
2013-01-13,48.125,10.375,23.0,37.0,40.0,0.2037007,0.48
2013-01-14,48.125,10.375,23.0,37.0,40.0,0.16419272,0.31
2013-01-15,48.125,10.375,23.0,37.0,40.0,0.12960956,0.43
2013-01-16,48.125,10.375,23.0,37.0,40.0,0.11357966,0.21
2013-01-17,48.125,10.375,23.0,37.0,40.0,0.098952524,0.32
2013-01-18,48.125,10.375,23.0,37.0,40.0,0.10299737,0.27
2013-01-19,48.125,10.375,23.0,37.0,40.0,0.10580613,0.28
2013-01-20,48.125,10.375,23.0,37.0,40.0,0.11522983,0.32
2013-01-22,48.125,10.375,23.0,37.0,40.0,0.1187149,0.23
2013-01-25,48.125,10.375,23.0,37.0,40.0,0.15211843,0.13
2013-01-28,48.125,10.375,23.0,37.0,40.0,0.25602382,0.24
2013-01-29,48.125,10.375,23.0,37.0,40.0,0.2858247,0.18
2013-01-30,48.125,10.375,23.0,37.0,40.0,0.32837796,0.4
2013-01-31,48.125,10.375,23.0,37.0,40.0,0.36088914,0.45
2013-02-01,48.125,10.375,23.0,37.0,40.0,0.38508016,0.41
2013-02-02,48.125,10.375,23.0,37.0,40.0,0.40475807,0.55
2013-02-03,48.125,10.375,23.0,37.0,40.0,0.400992,0.46
2013-02-04,48.125,10.375,23.0,37.0,40.0,0.38999787,0.4
2013-02-05,48.125,10.375,23.0,37.0,40.0,0.35572496,0.4
2013-02-06,48.125,10.375,23.0,37.0,40.0,0.32290488,0.48
2013-02-07,48.125,10.375,23.0,37.0,40.0,0.29942936,0.54
2013-02-08,48.125,10.375,23.0,37.0,40.0,0.27792794,0.42
2013-02-12,48.125,10.375,23.0,37.0,40.0,0.19833592,0.27
2013-02-13,48.125,10.375,23.0,37.0,40.0,0.19072878,0.38
2013-02-16,48.125,10.375,23.0,37.0,40.0,0.19198154,0.59
2013-02-17,48.125,10.375,23.0,37.0,40.0,0.18890323,0.23
2013-02-18,48.125,10.375,23.0,37.0,40.0,0.18986523,0.25
2013-02-20,48.125,10.375,23.0,37.0,40.0,0.19270171,0.28
2013-02-27,48.125,10.375,23.0,37.0,40.0,0.13850969,0.3
2013-02-28,48.125,10.375,23.0,37.0,40.0,0.1453701,0.29
2013-03-01,48.125,10.375,23.0,37.0,40.0,0.14775169,0.33
2013-03-02,48.125,10.375,23.0,37.0,40.0,0.1617878,0.22
2013-03-07,48.125,10.375,23.0,37.0,40.0,0.319902,0.31
2013-03-08,48.125,10.375,23.0,37.0,40.0,0.33481547,0.37
2013-03-09,48.125,10.375,23.0,37.0,40.0,0.33294627,0.39
2013-03-10,48.125,10.375,23.0,37.0,40.0,0.33047277,0.37
2013-03-11,48.125,10.375,23.0,37.0,40.0,0.31730732,0.46
2013-03-12,48.125,10.375,23.0,37.0,40.0,0.29828438,0.5
2013-03-14,48.125,10.375,23.0,37.0,40.0,0.263975,0.39
2013-03-15,48.125,10.375,23.0,37.0,40.0,0.25544757,0.32
2013-03-16,48.125,10.375,23.0,37.0,40.0,0.25941166,0.22
2013-03-17,48.125,10.375,23.0,37.0,40.0,0.27182284,0.43
2013-03-18,48.125,10.375,23.0,37.0,40.0,0.26557368,0.51
2013-03-19,48.125,10.375,23.0,37.0,40.0,0.26204306,0.43
2013-03-21,48.125,10.375,23.0,37.0,40.0,0.23898695,0.41
2013-03-22,48.125,10.375,23.0,37.0,40.0,0.22881112,0.55
2013-03-23,48.125,10.375,23.0,37.0,40.0,0.21411501,0.39
2013-03-24,48.125,10.375,23.0,37.0,40.0,0.19311304,0.39
2013-03-27,48.125,10.375,23.0,37.0,40.0,0.17956172,0.34
2013-03-28,48.125,10.375,23.0,37.0,40.0,0.16563009,0.22
2013-03-30,48.125,10.375,23.0,37.0,40.0,0.16696301,0.37
2013-03-31,48.125,10.375,23.0,37.0,40.0,0.16491055,0.43
2013-04-01,48.125,10.375,23.0,37.0,40.0,0.17717242,0.41
2013-04-02,48.125,10.375,23.0,37.0,40.0,0.1649247,0.3
2013-04-03,48.125,10.375,23.0,37.0,40.0,0.15638752,0.5
2013-04-04,48.125,10.375,23.0,37.0,40.0,0.13650194,0.4
2013-04-05,48.125,10.375,23.0,37.0,40.0,0.13678063,0.48
2013-04-06,48.125,10.375,23.0,37.0,40.0,0.15080696,0.4
2013-04-07,48.125,10.375,23.0,37.0,40.0,0.16577037,0.46
2013-04-08,48.125,10.375,23.0,37.0,40.0,0.17493196,0.31
2013-04-09,48.125,10.375,23.0,37.0,40.0,0.18319659,0.37
2013-04-10,48.125,10.375,23.0,37.0,40.0,0.19118868,0.37
2013-04-11,48.125,10.375,23.0,37.0,40.0,0.20185684,0.39
2013-04-12,48.125,10.375,23.0,37.0,40.0,0.2020544,0.47
2013-04-13,48.125,10.375,23.0,37.0,40.0,0.20005952,0.45
2013-04-15,48.125,10.375,23.0,37.0,40.0,0.20054294,0.38
2013-04-16,48.125,10.375,23.0,37.0,40.0,0.19526307,0.32
2013-04-17,48.125,10.375,23.0,37.0,40.0,0.19421855,0.4
2013-04-18,48.125,10.375,23.0,37.0,40.0,0.19237413,0.32
2013-04-19,48.125,10.375,23.0,37.0,40.0,0.20538455,0.43
2013-04-20,48.125,10.375,23.0,37.0,40.0,0.20982742,0.47
2013-04-21,48.125,10.375,23.0,37.0,40.0,0.19948725,0.59
2013-04-22,48.125,10.375,23.0,37.0,40.0,0.19288799,0.41
2013-04-23,48.125,10.375,23.0,37.0,40.0,0.17802104,0.46
2013-04-24,48.125,10.375,23.0,37.0,40.0,0.15875435,0.38
2013-04-25,48.125,10.375,23.0,37.0,40.0,0.14341345,0.36
2013-04-26,48.125,10.375,23.0,37.0,40.0,0.11462053,0.36
2013-04-27,48.125,10.375,23.0,37.0,40.0,0.10198858,0.28
2013-04-28,48.125,10.375,23.0,37.0,40.0,0.096329905,0.42
2013-04-29,48.125,10.375,23.0,37.0,40.0,0.099180795,0.33
2013-05-01,48.125,10.375,23.0,37.0,40.0,0.08067449,0.26
2013-05-02,48.125,10.375,23.0,37.0,40.0,0.087213546,0.23
2013-05-03,48.125,10.375,23.0,37.0,40.0,0.0771329,0.3
2013-05-04,48.125,10.375,23.0,37.0,40.0,0.075084,0.39
2013-05-05,48.125,10.375,23.0,37.0,40.0,0.080615975,0.47
2013-05-06,48.125,10.375,23.0,37.0,40.0,0.0859931,0.37
2013-05-07,48.125,10.375,23.0,37.0,40.0,0.097203314,0.42
2013-05-08,48.125,10.375,23.0,37.0,40.0,0.11130327,0.29
2013-05-09,48.125,10.375,23.0,37.0,40.0,0.11490705,0.31
2013-05-10,48.125,10.375,23.0,37.0,40.0,0.12304872,0.29
2013-05-11,48.125,10.375,23.0,37.0,40.0,0.12432294,0.29
2013-05-12,48.125,10.375,23.0,37.0,40.0,0.12736928,0.29
2013-05-15,48.125,10.375,23.0,37.0,40.0,0.119019024,0.33
2013-05-17,48.125,10.375,23.0,37.0,40.0,0.11383271,0.28
2013-05-18,48.125,10.375,23.0,37.0,40.0,0.11116679,0.28
2013-05-20,48.125,10.375,23.0,37.0,40.0,0.11955482,0.38
2013-05-21,48.125,10.375,23.0,37.0,40.0,0.1265475,0.42
2013-05-22,48.125,10.375,23.0,37.0,40.0,0.13998385,0.34
2013-05-23,48.125,10.375,23.0,37.0,40.0,0.14326204,0.45
2013-05-24,48.125,10.375,23.0,37.0,40.0,0.14186211,0.31
2013-05-25,48.125,10.375,23.0,37.0,40.0,0.14340727,0.36
2013-05-26,48.125,10.375,23.0,37.0,40.0,0.1557175,0.3
2013-05-27,48.125,10.375,23.0,37.0,40.0,0.17401917,0.45
2013-05-28,48.125,10.375,23.0,37.0,40.0,0.19539294,0.37
2013-05-29,48.125,10.375,23.0,37.0,40.0,0.2025984,0.34
2013-05-30,48.125,10.375,23.0,37.0,40.0,0.22235602,0.42
2013-05-31,48.125,10.375,23.0,37.0,40.0,0.23471156,0.37
2013-06-02,48.125,10.375,23.0,37.0,40.0,0.20521875,0.5
2013-06-03,48.125,10.375,23.0,37.0,40.0,0.18683627,0.35
2013-06-04,48.125,10.375,23.0,37.0,40.0,0.16454735,0.49
2013-06-05,48.125,10.375,23.0,37.0,40.0,0.15141967,0.42
2013-06-06,48.125,10.375,23.0,37.0,40.0,0.13747425,0.44
2013-06-07,48.125,10.375,23.0,37.0,40.0,0.12722105,0.35
2013-06-08,48.125,10.375,23.0,37.0,40.0,0.12603843,0.39
2013-06-09,48.125,10.375,23.0,37.0,40.0,0.13926178,0.24
2013-06-10,48.125,10.375,23.0,37.0,40.0,0.14086063,0.01
2013-06-11,48.125,10.375,23.0,37.0,40.0,0.14042486,0.36
2013-06-12,48.125,10.375,23.0,37.0,40.0,0.14224179,0.32
2013-06-13,48.125,10.375,23.0,37.0,40.0,0.14428659,0.35
2013-06-14,48.125,10.375,23.0,37.0,40.0,0.13963442,0.32
2013-06-15,48.125,10.375,23.0,37.0,40.0,0.13404432,0.41
2013-06-16,48.125,10.375,23.0,37.0,40.0,0.12535731,0.33
2013-06-18,48.125,10.375,23.0,37.0,40.0,0.105203435,0.18
2013-06-19,48.125,10.375,23.0,37.0,40.0,0.112549566,0.18
2013-06-20,48.125,10.375,23.0,37.0,40.0,0.12685513,0.28
2013-06-21,48.125,10.375,23.0,37.0,40.0,0.12969257,0.31
2013-06-22,48.125,10.375,23.0,37.0,40.0,0.1259498,0.4
2013-06-23,48.125,10.375,23.0,37.0,40.0,0.12581713,0.32
2013-06-24,48.125,10.375,23.0,37.0,40.0,0.12158601,0.41
2013-06-25,48.125,10.375,23.0,37.0,40.0,0.12161397,0.27
2013-06-26,48.125,10.375,23.0,37.0,40.0,0.11874442,0.41
2013-06-27,48.125,10.375,23.0,37.0,40.0,0.118396446,0.28
2013-06-28,48.125,10.375,23.0,37.0,40.0,0.12593803,0.29
2013-06-29,48.125,10.375,23.0,37.0,40.0,0.12758657,0.3
2013-06-30,48.125,10.375,23.0,37.0,40.0,0.12362291,0.3
2013-07-01,48.125,10.375,23.0,37.0,40.0,0.12470371,0.45
2013-07-02,48.125,10.375,23.0,37.0,40.0,0.1210828,0.32
2013-07-04,48.125,10.375,23.0,37.0,40.0,0.12528507,0.27
2013-07-05,48.125,10.375,23.0,37.0,40.0,0.11302002,0.24
2013-07-06,48.125,10.375,23.0,37.0,40.0,0.098516874,0.3
2013-07-07,48.125,10.375,23.0,37.0,40.0,0.09223423,0.23
2013-07-08,48.125,10.375,23.0,37.0,40.0,0.08600946,0.35
2013-07-09,48.125,10.375,23.0,37.0,40.0,0.074749224,0.26
2013-07-10,48.125,10.375,23.0,37.0,40.0,0.066361375,0.39
2013-07-11,48.125,10.375,23.0,37.0,40.0,0.058822412,0.21
2013-07-12,48.125,10.375,23.0,37.0,40.0,0.058229886,0.33
2013-07-13,48.125,10.375,23.0,37.0,40.0,0.059984986,0.29
2013-07-14,48.125,10.375,23.0,37.0,40.0,0.06539835,0.28
2013-07-15,48.125,10.375,23.0,37.0,40.0,0.06756714,0.24
2013-07-16,48.125,10.375,23.0,37.0,40.0,0.06467871,0.29
2013-07-17,48.125,10.375,23.0,37.0,40.0,0.0680647,0.34
2013-07-18,48.125,10.375,23.0,37.0,40.0,0.07147663,0.21
2013-07-20,48.125,10.375,23.0,37.0,40.0,0.079063185,0.13
2013-07-21,48.125,10.375,23.0,37.0,40.0,0.0832264,0.09
2013-07-22,48.125,10.375,23.0,37.0,40.0,0.08621688,0.22
2013-07-23,48.125,10.375,23.0,37.0,40.0,0.084693804,0.27
2013-07-24,48.125,10.375,23.0,37.0,40.0,0.08831645,0.28
2013-07-25,48.125,10.375,23.0,37.0,40.0,0.09075989,0.23
2013-07-26,48.125,10.375,23.0,37.0,40.0,0.09564449,0.35
2013-07-27,48.125,10.375,23.0,37.0,40.0,0.10152668,0.28
2013-07-28,48.125,10.375,23.0,37.0,40.0,0.106090285,0.32
2013-07-29,48.125,10.375,23.0,37.0,40.0,0.10195735,0.27
2013-07-30,48.125,10.375,23.0,37.0,40.0,0.09660801,0.24
2013-07-31,48.125,10.375,23.0,37.0,40.0,0.102032304,0.26
2013-08-01,48.125,10.375,23.0,37.0,40.0,0.10808831,0.14
2013-08-02,48.125,10.375,23.0,37.0,40.0,0.114368476,0.32
2013-08-03,48.125,10.375,23.0,37.0,40.0,0.13157055,0.21
2013-08-05,48.125,10.375,23.0,37.0,40.0,0.15343551,0.16
2013-08-06,48.125,10.375,23.0,37.0,40.0,0.16349204,0.05
2013-08-07,48.125,10.375,23.0,37.0,40.0,0.16920905,0.28
2013-08-08,48.125,10.375,23.0,37.0,40.0,0.17095675,0.23
2013-08-09,48.125,10.375,23.0,37.0,40.0,0.15551962,0.34
2013-08-10,48.125,10.375,23.0,37.0,40.0,0.1440602,0.25
2013-08-11,48.125,10.375,23.0,37.0,40.0,0.13057402,0.36
2013-08-12,48.125,10.375,23.0,37.0,40.0,0.10894925,0.3
2013-08-14,48.125,10.375,23.0,37.0,40.0,0.07734437,0.23
2013-08-15,48.125,10.375,23.0,37.0,40.0,0.07270079,0.17
2013-08-16,48.125,10.375,23.0,37.0,40.0,0.06891054,0.29
2013-08-17,48.125,10.375,23.0,37.0,40.0,0.066449955,0.15
2013-08-18,48.125,10.375,23.0,37.0,40.0,0.053643018,0.31
2013-08-19,48.125,10.375,23.0,37.0,40.0,0.0668156,0.22
2013-08-21,48.125,10.375,23.0,37.0,40.0,0.10776815,0.13
2013-08-22,48.125,10.375,23.0,37.0,40.0,0.12140268,0.06
2013-08-23,48.125,10.375,23.0,37.0,40.0,0.12897597,0.16
2013-08-24,48.125,10.375,23.0,37.0,40.0,0.14195025,0.17
2013-08-25,48.125,10.375,23.0,37.0,40.0,0.1557311,0.29
2013-08-26,48.125,10.375,23.0,37.0,40.0,0.16018265,0.28
2013-08-27,48.125,10.375,23.0,37.0,40.0,0.15958689,0.37
2013-08-28,48.125,10.375,23.0,37.0,40.0,0.15077856,0.29
2013-08-30,48.125,10.375,23.0,37.0,40.0,0.12603162,0.26
2013-08-31,48.125,10.375,23.0,37.0,40.0,0.10170728,0.17
2013-09-01,48.125,10.375,23.0,37.0,40.0,0.08058035,0.25
2013-09-02,48.125,10.375,23.0,37.0,40.0,0.09336743,0.22
2013-09-03,48.125,10.375,23.0,37.0,40.0,0.095406875,0.41
2013-09-04,48.125,10.375,23.0,37.0,40.0,0.101872765,0.28
2013-09-06,48.125,10.375,23.0,37.0,40.0,0.1296558,0.11
2013-09-07,48.125,10.375,23.0,37.0,40.0,0.13710861,0.08
2013-09-08,48.125,10.375,23.0,37.0,40.0,0.15241593,0.18
2013-09-09,48.125,10.375,23.0,37.0,40.0,0.1711188,0.28
2013-09-10,48.125,10.375,23.0,37.0,40.0,0.18316051,0.35
2013-09-11,48.125,10.375,23.0,37.0,40.0,0.1987075,0.31
2013-09-13,48.125,10.375,23.0,37.0,40.0,0.20675534,0.29
2013-09-15,48.125,10.375,23.0,37.0,40.0,0.2099777,0.24
2013-09-16,48.125,10.375,23.0,37.0,40.0,0.20352374,0.33
2013-09-17,48.125,10.375,23.0,37.0,40.0,0.20161854,0.31
2013-09-18,48.125,10.375,23.0,37.0,40.0,0.18896686,0.38
2013-09-19,48.125,10.375,23.0,37.0,40.0,0.18043469,0.49
2013-09-20,48.125,10.375,23.0,37.0,40.0,0.1694642,0.4
2013-09-22,48.125,10.375,23.0,37.0,40.0,0.15290171,0.16
2013-09-23,48.125,10.375,23.0,37.0,40.0,0.1590959,0.11
2013-09-24,48.125,10.375,23.0,37.0,40.0,0.1529952,0.19
2013-09-25,48.125,10.375,23.0,37.0,40.0,0.15171748,0.23
2013-09-26,48.125,10.375,23.0,37.0,40.0,0.15533951,0.31
2013-09-27,48.125,10.375,23.0,37.0,40.0,0.1434779,0.25
2013-09-28,48.125,10.375,23.0,37.0,40.0,0.12925526,0.4
2013-09-29,48.125,10.375,23.0,37.0,40.0,0.1262766,0.26
2013-10-01,48.125,10.375,23.0,37.0,40.0,0.13511793,0.23
2013-10-02,48.125,10.375,23.0,37.0,40.0,0.13890083,0.2
2013-10-03,48.125,10.375,23.0,37.0,40.0,0.14120284,0.3
2013-10-04,48.125,10.375,23.0,37.0,40.0,0.15552084,0.35
2013-10-05,48.125,10.375,23.0,37.0,40.0,0.17753193,0.48
2013-10-06,48.125,10.375,23.0,37.0,40.0,0.19375268,0.46
2013-10-08,48.125,10.375,23.0,37.0,40.0,0.2052446,0.35
2013-10-09,48.125,10.375,23.0,37.0,40.0,0.22141024,0.21
2013-10-10,48.125,10.375,23.0,37.0,40.0,0.22615856,0.28
2013-10-11,48.125,10.375,23.0,37.0,40.0,0.21941593,0.34
2013-10-12,48.125,10.375,23.0,37.0,40.0,0.21513325,0.39
2013-10-13,48.125,10.375,23.0,37.0,40.0,0.22076353,0.33
2013-10-14,48.125,10.375,23.0,37.0,40.0,0.23126368,0.44
2013-10-15,48.125,10.375,23.0,37.0,40.0,0.22890395,0.34
2013-10-17,48.125,10.375,23.0,37.0,40.0,0.22069028,0.52
2013-10-18,48.125,10.375,23.0,37.0,40.0,0.22081912,0.35
2013-10-19,48.125,10.375,23.0,37.0,40.0,0.2238619,0.36
2013-10-20,48.125,10.375,23.0,37.0,40.0,0.22336145,0.34
2013-10-21,48.125,10.375,23.0,37.0,40.0,0.22248112,0.44
2013-10-22,48.125,10.375,23.0,37.0,40.0,0.22622149,0.36
2013-10-24,48.125,10.375,23.0,37.0,40.0,0.2463376,0.33
2013-10-25,48.125,10.375,23.0,37.0,40.0,0.2469612,0.27
2013-10-26,48.125,10.375,23.0,37.0,40.0,0.24158844,0.37
2013-10-27,48.125,10.375,23.0,37.0,40.0,0.24173094,0.35
2013-10-28,48.125,10.375,23.0,37.0,40.0,0.24615313,0.43
2013-10-29,48.125,10.375,23.0,37.0,40.0,0.2376753,0.48
2013-10-30,48.125,10.375,23.0,37.0,40.0,0.2320972,0.39
2013-10-31,48.125,10.375,23.0,37.0,40.0,0.23779607,0.37
2013-11-02,48.125,10.375,23.0,37.0,40.0,0.24833061,0.34
2013-11-03,48.125,10.375,23.0,37.0,40.0,0.24789597,0.31
2013-11-04,48.125,10.375,23.0,37.0,40.0,0.2633698,0.42
2013-11-05,48.125,10.375,23.0,37.0,40.0,0.28084746,0.4
2013-11-06,48.125,10.375,23.0,37.0,40.0,0.29288372,0.49
2013-11-07,48.125,10.375,23.0,37.0,40.0,0.3016621,0.51
2013-11-09,48.125,10.375,23.0,37.0,40.0,0.30189243,0.2
2013-11-10,48.125,10.375,23.0,37.0,40.0,0.30599597,0.27
2013-11-11,48.125,10.375,23.0,37.0,40.0,0.2992252,0.4
2013-11-12,48.125,10.375,23.0,37.0,40.0,0.28767657,0.48
2013-11-13,48.125,10.375,23.0,37.0,40.0,0.27717245,0.6
2013-11-14,48.125,10.375,23.0,37.0,40.0,0.27530318,0.54
2013-11-15,48.125,10.375,23.0,37.0,40.0,0.27335718,0.5
2013-11-16,48.125,10.375,23.0,37.0,40.0,0.26374432,0.59
2013-11-18,48.125,10.375,23.0,37.0,40.0,0.297883,0.47
2013-11-19,48.125,10.375,23.0,37.0,40.0,0.31582224,0.47
2013-11-20,48.125,10.375,23.0,37.0,40.0,0.32871467,0.47
2013-11-21,48.125,10.375,23.0,37.0,40.0,0.3275882,0.42
2013-11-25,48.125,10.375,23.0,37.0,40.0,0.21589708,0.39
2013-11-26,48.125,10.375,23.0,37.0,40.0,0.20038919,0.19
2013-11-27,48.125,10.375,23.0,37.0,40.0,0.17396362,0.23
2013-11-28,48.125,10.375,23.0,37.0,40.0,0.16113383,0.21
2013-11-29,48.125,10.375,23.0,37.0,40.0,0.14853054,0.53
2013-11-30,48.125,10.375,23.0,37.0,40.0,0.14073128,0.52
2013-12-01,48.125,10.375,23.0,37.0,40.0,0.15408802,0.38
2013-12-02,48.125,10.375,23.0,37.0,40.0,0.17792131,0.38
2013-12-03,48.125,10.375,23.0,37.0,40.0,0.18983845,0.38
2013-12-04,48.125,10.375,23.0,37.0,40.0,0.191328,0.14
2013-12-05,48.125,10.375,23.0,37.0,40.0,0.18856919,0.29
2013-12-06,48.125,10.375,23.0,37.0,40.0,0.18140891,0.4
2013-12-07,48.125,10.375,23.0,37.0,40.0,0.1805124,0.22
2013-12-08,48.125,10.375,23.0,37.0,40.0,0.18679948,0.39
2013-12-09,48.125,10.375,23.0,37.0,40.0,0.19573575,0.31
2013-12-11,48.125,10.375,23.0,37.0,40.0,0.19819784,0.24
2013-12-12,48.125,10.375,23.0,37.0,40.0,0.19000393,0.21
2013-12-13,48.125,10.375,23.0,37.0,40.0,0.17977579,0.29
2013-12-14,48.125,10.375,23.0,37.0,40.0,0.17676239,0.22
2013-12-15,48.125,10.375,23.0,37.0,40.0,0.16334663,0.49
2013-12-16,48.125,10.375,23.0,37.0,40.0,0.16183995,0.16
2013-12-17,48.125,10.375,23.0,37.0,40.0,0.17154647,0.3
2013-12-18,48.125,10.375,23.0,37.0,40.0,0.1773947,0.07
2013-12-19,48.125,10.375,23.0,37.0,40.0,0.19275174,0.27
2013-12-20,48.125,10.375,23.0,37.0,40.0,0.22784294,0.41
2013-12-21,48.125,10.375,23.0,37.0,40.0,0.2466836,0.22
2013-12-22,48.125,10.375,23.0,37.0,40.0,0.2582815,0.34
2013-12-23,48.125,10.375,23.0,37.0,40.0,0.26955283,0.39
2013-12-25,48.125,10.375,23.0,37.0,40.0,0.26991192,0.52
2013-12-27,48.125,10.375,23.0,37.0,40.0,0.23416051,0.36
2013-12-28,48.125,10.375,23.0,37.0,40.0,0.22538875,0.21
2013-12-29,48.125,10.375,23.0,37.0,40.0,0.19586116,0.37
2013-12-30,48.125,10.375,23.0,37.0,40.0,0.19175237,0.37
2013-12-31,48.125,10.375,23.0,37.0,40.0,0.19955532,0.38
2013-01-01,48.125,10.625,25.0,35.0,40.0,0.21087678,0.6
2013-01-02,48.125,10.625,25.0,35.0,40.0,0.2426997,0.53
2013-01-03,48.125,10.625,25.0,35.0,40.0,0.28350765,0.45
2013-01-04,48.125,10.625,25.0,35.0,40.0,0.31700498,0.6
2013-01-05,48.125,10.625,25.0,35.0,40.0,0.34273282,0.6
2013-01-11,48.125,10.625,25.0,35.0,40.0,0.28551808,0.47
2013-01-12,48.125,10.625,25.0,35.0,40.0,0.2323033,0.56
2013-01-13,48.125,10.625,25.0,35.0,40.0,0.19422716,0.46
2013-01-14,48.125,10.625,25.0,35.0,40.0,0.15939929,0.36
